total_docks,latitude,station_name,longitude,id,docks_in_service,status,short_name,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
12,41.8836016573,Green St & Randolph St*,-87.6486267149,430d5876-c44d-446e-ac53-065da9fb9c17,11,In Service,chargingstx3,POINT (-87.648626714945 41.883601657275),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
15,41.785861,Drexel Ave & 60th St,-87.604553,1838613156025764214,15,In Service,22005,POINT (-87.604553 41.785861),475.0,17,4204,42,Census Tract 4204,42,17031420400,,420400,031
15,41.884114,Aberdeen St & Randolph St,-87.654264,a3b3634c-a135-11e9-9cda-0a87ae2ba916,15,In Service,18062,POINT (-87.654264 41.884114),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
9,41.802209,Lawler Ave & 50th St,-87.7489007,1593766338948359058,9,In Service,,POINT (-87.7489007 41.802209),616.0,17,5603,56,Census Tract 5603,56,17031560300,,560300,031
14,41.928773,Southport Ave & Wrightwood Ave,-87.663913,a3a771c2-a135-11e9-9cda-0a87ae2ba916,14,In Service,TA1307000113,POINT (-87.663913 41.928773),748.0,17,706,7,Census Tract 706,7,17031070600,,070600,031
15,41.738463,Kildare Ave & 85th St,-87.728572,1879439877447006990,15,In Service,23114,POINT (-87.728572 41.738463),208.0,17,7003.02,70,Census Tract 7003.02,70,17031700302,,700302,031
15,41.874255,Canal St & Harrison St,-87.639573,a3a710c5-a135-11e9-9cda-0a87ae2ba916,15,In Service,13326,POINT (-87.639573 41.874255),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
9,41.8954359,Kildare Ave & Chicago Ave,-87.7335726,1575949515273532130,9,In Service,,POINT (-87.7335726 41.8954359),102.0,17,8421,23,Census Tract 8421,23,17031842100,,842100,031
19,41.912133,Wells St & Concord Ln,-87.634656,a3a9f256-a135-11e9-9cda-0a87ae2ba916,18,In Service,TA1308000050,POINT (-87.634656 41.912133),281.0,17,715,7,Census Tract 715,7,17031071500,,071500,031
15,41.922695,California Ave & Milwaukee Ave,-87.697153,a3a5b496-a135-11e9-9cda-0a87ae2ba916,15,In Service,13084,POINT (-87.697153 41.922695),304.0,17,2214,22,Census Tract 2214,22,17031221400,,221400,031
37,41.876665,Buckingham Fountain,-87.620483,1862806445904101456,37,In Service,15541.1.1,POINT (-87.620483 41.876665),375.0,17,3204,32,Census Tract 3204,32,17031320400,,320400,031
19,41.87184,Halsted St & Polk St,-87.64664,a3a565b1-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1307000121,POINT (-87.64664 41.87184),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
15,41.854109,Western Ave & 21st St,-87.685838,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,15,In Service,13091,POINT (-87.685838 41.854109),3.0,17,8412,31,Census Tract 8412,31,17031841200,,841200,031
9,41.9125923,Major Ave & Bloomingdale Ave,-87.7686995,1575949506683597522,9,In Service,,POINT (-87.7686995 41.9125923),609.0,17,2504,25,Census Tract 2504,25,17031250400,,250400,031
19,41.969517,Sheridan Rd & Lawrence Ave,-87.654691,a3aaa68b-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000041,POINT (-87.654691 41.969517),645.0,17,313,3,Census Tract 313,3,17031031300,,031300,031
6,41.935581,W Oakdale Ave & N Broadway,-87.644042,1436495100903691938,6,In Service,,POINT (-87.644042 41.935581),38.0,17,633.01,6,Census Tract 633.01,6,17031063301,,063301,031
11,41.836208,Rhodes Ave & 32nd St,-87.613533,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,11,In Service,13215,POINT (-87.613533 41.836208),592.0,17,3510,35,Census Tract 3510,35,17031351000,,351000,031
9,41.860777,Tripp Ave & 15th St,-87.7313639,1561012887305957952,9,In Service,,POINT (-87.7313639 41.860777),762.0,17,2909,29,Census Tract 2909,29,17031290900,,290900,031
9,41.8009585,Campbell Ave & 51st St,-87.6867556,1582242302452717114,9,In Service,,POINT (-87.6867556 41.8009585),777.0,17,6305,63,Census Tract 6305,63,17031630500,,630500,031
27,41.881859328,Green St & Madison St,-87.6492637396,a3a79adb-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1307000120,POINT (-87.649263739586 41.881859328038),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
23,41.874053,State St & Harrison St,-87.627716,a3a37e26-a135-11e9-9cda-0a87ae2ba916,23,In Service,SL-007,POINT (-87.627716 41.874053),4.0,17,8390,32,Census Tract 8390,32,17031839000,,839000,031
15,41.922369,Kilbourn Ave & Belden Ave,-87.739024,1871992684446460008,15,In Service,21359,POINT (-87.739024 41.922369),76.0,17,2004.01,20,Census Tract 2004.01,20,17031200401,,200401,031
15,41.773643,South Shore Dr & 67th St,-87.567514,a3ac4548-a135-11e9-9cda-0a87ae2ba916,15,In Service,KA1503000029,POINT (-87.567514 41.773643),139.0,17,8439,42,Census Tract 8439,42,17031843900,Small area in CA 43,843900,031
15,41.902997,Leavitt St & Division St,-87.683825,a3b486f2-a135-11e9-9cda-0a87ae2ba916,15,In Service,658,POINT (-87.683825 41.902997),554.0,17,2424,24,Census Tract 2424,24,17031242400,,242400,031
32,41.932418,Wilton Ave & Diversey Pkwy*,-87.652705,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,32,In Service,chargingstx2,POINT (-87.652705 41.932418),769.0,17,703,7,Census Tract 703,7,17031070300,,070300,031
15,41.864883,Halsted St & Maxwell St,-87.647071,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000001,POINT (-87.647071 41.864883),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
19,41.795264,Woodlawn Ave & 55th St,-87.596471,a3a89488-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1307000164,POINT (-87.596471 41.795264),507.0,17,4107,41,Census Tract 4107,41,17031410700,,410700,031
11,41.842733,Shields Ave & 28th Pl,-87.635491,a3ad13e4-a135-11e9-9cda-0a87ae2ba916,11,In Service,15443,POINT (-87.635491 41.842733),386.0,17,3403,34,Census Tract 3403,34,17031340300,,340300,031
11,41.766,Rhodes Ave & 71st St,-87.611726,a3b46866-a135-11e9-9cda-0a87ae2ba916,11,In Service,652,POINT (-87.611726 41.766),486.0,17,6905,69,Census Tract 6905,69,17031690500,,690500,031
11,41.943403,Seeley Ave & Roscoe St,-87.679618,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,11,In Service,13144,POINT (-87.679618 41.943403),623.0,17,508,5,Census Tract 508,5,17031050800,,050800,031
19,41.906724,Wells St & Evergreen Ave,-87.63483,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1308000049,POINT (-87.63483 41.906724),300.0,17,803,8,Census Tract 803,8,17031080300,,080300,031
11,41.787539,Halsted St & 59th St,-87.644874,a3b2d2b7-a135-11e9-9cda-0a87ae2ba916,11,In Service,593,POINT (-87.644874 41.787539),116.0,17,8347,68,Census Tract 8347,68,17031834700,,834700,031
9,41.8320245,Hoyne Ave & 34th St,-87.6778387,1582242311042651720,9,In Service,,POINT (-87.6778387 41.8320245),1.0,17,8403,59,Census Tract 8403,59,17031840300,,840300,031
9,41.924691,Milwaukee Ave & Fullerton Ave,-87.70055,1594046409578074830,9,In Service,,POINT (-87.70055 41.924691),332.0,17,2213,22,Census Tract 2213,22,17031221300,,221300,031
15,41.742523,Kedzie Ave & 83rd St,-87.702279,1872721938125427506,15,In Service,23117,POINT (-87.702279 41.742523),210.0,17,7004.01,70,Census Tract 7004.01,70,17031700401,,700401,031
9,41.7863375,Maplewood Ave & 59th St,-87.6874351,1582242285272847904,9,In Service,,POINT (-87.6874351 41.7863375),112.0,17,8350,66,Census Tract 8350,66,17031835000,,835000,031
19,41.842052,MLK Jr Dr & 29th St,-87.617,a3a859c4-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1307000139,POINT (-87.617 41.842052),571.0,17,3501,35,Census Tract 3501,35,17031350100,,350100,031
11,41.914166,Central Park Ave & Bloomingdale Ave,-87.716755,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,11,In Service,18017,POINT (-87.716755 41.914166),255.0,17,2229,22,Census Tract 2229,22,17031222900,,222900,031
9,41.9532568,Harlem & Irving Park,-87.8071434,1571105059410550806,9,In Service,,POINT (-87.8071434 41.9532568),448.0,17,1701,17,Census Tract 1701,17,17031170100,,170100,031
15,41.963004,Lincoln Ave & Sunnyside Ave,-87.684781,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000156,POINT (-87.684781 41.963004),677.0,17,409,4,Census Tract 409,4,17031040900,,040900,031
15,41.7282338,Prospect Sq & 91st St,-87.6675239,f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9,15,In Service,20103,POINT (-87.6675239 41.7282338),637.0,17,7201,72,Census Tract 7201,72,17031720100,,720100,031
15,41.870816,Clark St & 9th St (AMLI),-87.631246,a3acef62-a135-11e9-9cda-0a87ae2ba916,15,In Service,SL-009,POINT (-87.631246 41.870816),4.0,17,8390,32,Census Tract 8390,32,17031839000,,839000,031
11,41.823192,Damen Ave & Pershing Rd,-87.676597,a3b1e065-a135-11e9-9cda-0a87ae2ba916,11,In Service,546,POINT (-87.676597 41.823192),720.0,17,5905,59,Census Tract 5905,59,17031590500,,590500,031
19,41.968885,Leavitt St & Lawrence Ave,-87.684001,a3aa640c-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000015,POINT (-87.684001 41.968885),55.0,17,404.01,4,Census Tract 404.01,4,17031040401,,040401,031
11,41.768898,Eggleston Ave & 69th St,-87.635876,a3b45e26-a135-11e9-9cda-0a87ae2ba916,11,In Service,650,POINT (-87.635876 41.768898),485.0,17,6812,68,Census Tract 6812,68,17031681200,,681200,031
15,42.032562,Chicago Ave & Washington St,-87.679101,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,15,In Service,E002,POINT (-87.679101 42.032562),,,,,810000,,,,,
19,41.9002194932,Larrabee St & Oak St,-87.6429854676,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,19,In Service,KA1504000116,POINT (-87.6429854676 41.90021949323),626.0,17,819,8,Census Tract 819,8,17031081900,,081900,031
11,41.765719037,Cottage Grove Ave & 71st St,-87.604959713,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000003,POINT (-87.604959713 41.76571903697),124.0,17,8418,69,Census Tract 8418,69,17031841800,,841800,031
31,41.875023628,Financial Pl & Ida B Wells Dr,-87.6330940425,a3a50991-a135-11e9-9cda-0a87ae2ba916,31,In Service,SL-010,POINT (-87.63309404254 41.875023628033),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
15,41.7071702712,Indiana Ave & 103rd St,-87.6184719801,10327d47-3c3a-433e-9e38-80638da64232,15,In Service,20112,POINT (-87.618471980095 41.707170271178),243.0,17,4909.02,49,Census Tract 4909.02,49,17031490902,,490902,031
11,41.7692930899,Perry Ave & 69th St,-87.6281959291,a3ace51b-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000047,POINT (-87.6281959291 41.76929308995),523.0,17,6903,69,Census Tract 6903,69,17031690300,,690300,031
11,41.766638237,Jeffery Blvd & 71st St,-87.5764501141,a3a3983e-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000018,POINT (-87.5764501141 41.76663823695),391.0,17,4302,43,Census Tract 4302,43,17031430200,,430200,031
15,41.9683544936,Christiana Ave & Lawrence Ave,-87.7118306675,a3af8123-a135-11e9-9cda-0a87ae2ba916,15,In Service,15615,POINT (-87.7118306675 41.96835449363),121.0,17,1407.01,14,Census Tract 1407.01,14,17031140701,,140701,031
31,41.8908470406,New St & Illinois St,-87.6186168194,a3a3e67b-a135-11e9-9cda-0a87ae2ba916,31,In Service,TA1306000013,POINT (-87.618616819382 41.890847040624),165.0,17,814.03,8,Census Tract 814.03,8,17031081403,Small unpopulated area in CA 32,081403,031
9,41.84265,Troy Ave & 27th St,-87.70401,1594046448232780546,9,In Service,,POINT (-87.70401 41.84265),127.0,17,8435,30,Census Tract 8435,30,17031843500,,843500,031
9,41.789944,Kedzie Ave & 57th St,-87.703233,1582242323927553620,9,In Service,,POINT (-87.703233 41.789944),733.0,17,6308,63,Census Tract 6308,63,17031630800,,630800,031
15,41.929546,Clark St & Wrightwood Ave,-87.643118,a3aafccb-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1305000014,POINT (-87.643118 41.929546),795.0,17,702,7,Census Tract 702,7,17031070200,,070200,031
11,41.991178,2112 W Peterson Ave,-87.683593,a3af2216-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1504000155,POINT (-87.683593 41.991178),43.0,17,209.02,2,Census Tract 209.02,2,17031020902,,020902,031
15,41.891072,Ashland Ave & Grand Ave,-87.666611,a3a9b1d7-a135-11e9-9cda-0a87ae2ba916,15,In Service,13434,POINT (-87.666611 41.891072),491.0,17,2433,24,Census Tract 2433,24,17031243300,,243300,031
9,41.877505,Troy St & Jackson Blvd,-87.70485,1594046383808271024,9,In Service,,POINT (-87.70485 41.877505),738.0,17,2712,27,Census Tract 2712,27,17031271200,,271200,031
19,41.877945,Loomis St & Jackson Blvd,-87.662007,a3a62aad-a135-11e9-9cda-0a87ae2ba916,19,In Service,13206,POINT (-87.662007 41.877945),95.0,17,8331,28,Census Tract 8331,28,17031833100,,833100,031
11,41.877917,Kostner Ave & Adams St,-87.735737,a3b1db23-a135-11e9-9cda-0a87ae2ba916,11,In Service,545,POINT (-87.735737 41.877917),716.0,17,2605,26,Census Tract 2605,26,17031260500,,260500,031
15,41.910535,Campbell Ave & North Ave,-87.689556,a3a6e359-a135-11e9-9cda-0a87ae2ba916,14,In Service,13257,POINT (-87.689556 41.910535),297.0,17,2406,24,Census Tract 2406,24,17031240600,,240600,031
15,42.0085943972,Western Ave & Lunt Ave,-87.6904922389,a3af5d1c-a135-11e9-9cda-0a87ae2ba916,15,In Service,RP-005,POINT (-87.6904922389 42.0085943972),42.0,17,203.02,2,Census Tract 203.02,2,17031020302,,020302,031
15,42.064854,Lincolnwood Dr & Central St,-87.715297,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,15,In Service,E014,POINT (-87.715297 42.064854),,,,,808900,,,,,
11,41.794087,Seeley Ave & Garfield Blvd,-87.675478,a3b218cd-a135-11e9-9cda-0a87ae2ba916,11,In Service,557,POINT (-87.675478 41.794087),530.0,17,6116,61,Census Tract 6116,61,17031611600,,611600,031
15,41.84358,Emerald Ave & 28th St,-87.645368,a3a7c852-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000153,POINT (-87.645368 41.84358),635.0,17,6004,60,Census Tract 6004,60,17031600400,,600400,031
39,41.880958,DuSable Lake Shore Dr & Monroe St,-87.616743,a3a4d588-a135-11e9-9cda-0a87ae2ba916,39,In Service,13300,POINT (-87.616743 41.880958),590.0,17,3201,32,Census Tract 3201,32,17031320100,,320100,031
11,41.942427,Cicero Ave & Roscoe Ave,-87.747315,1887668523852444498,11,In Service,23165,POINT (-87.747315 41.942427),118.0,17,1510.02,15,Census Tract 1510.02,15,17031151002,,151002,031
15,41.822985,Cottage Grove Ave & Oakwood Blvd,-87.6071,a3a97a01-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1308000038,POINT (-87.6071 41.822985),594.0,17,3801,38,Census Tract 3801,38,17031380100,,380100,031
19,41.886835,Stetson Ave & South Water St,-87.62232,a3a974e1-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1308000029,POINT (-87.62232 41.886835),590.0,17,3201,32,Census Tract 3201,32,17031320100,,320100,031
11,41.852619,Wabash Ave & Cermak Rd,-87.626488,a3a43a25-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1305000001,POINT (-87.626488 41.852619),206.0,17,8410,33,Census Tract 8410,33,17031841000,,841000,031
9,41.85936,Albany Ave & 16th St,-87.70302,1594046396693172926,9,In Service,,POINT (-87.70302 41.85936),137.0,17,8431,29,Census Tract 8431,29,17031843100,,843100,031
19,41.940106,Broadway & Belmont Ave,-87.645451,a3aa1623-a135-11e9-9cda-0a87ae2ba916,19,In Service,13277,POINT (-87.645451 41.940106),729.0,17,620,6,Census Tract 620,6,17031062000,,062000,031
19,41.886875,Wabash Ave & Wacker Pl,-87.62603,a3a786ac-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1307000131,POINT (-87.62603 41.886875),590.0,17,3201,32,Census Tract 3201,32,17031320100,,320100,031
15,41.858086,Morgan St & 18th St,-87.651073,a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,15,In Service,13163,POINT (-87.651073 41.858086),237.0,17,3104,31,Census Tract 3104,31,17031310400,,310400,031
11,41.868563,Western Ave & Fillmore St,-87.686234,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,11,In Service,644,POINT (-87.686234 41.868563),756.0,17,2827,28,Census Tract 2827,28,17031282700,,282700,031
7,41.765286,Michigan Ave & 71st St,-87.621748,61695579-2f75-4090-a071-c76079b5fb5d,7,In Service,651,POINT (-87.621748 41.765286),481.0,17,6910,69,Census Tract 6910,69,17031691000,,691000,031
9,41.8989108,Central Park & Augusta Blvd,-87.7164901,1575949515273532128,9,In Service,,POINT (-87.7164901 41.8989108),462.0,17,2312,23,Census Tract 2312,23,17031231200,,231200,031
4,41.910077,Leavitt St/North Ave,-87.682306,1866477298337982542,4,In Service,PI00003,POINT (-87.682306 41.910077),518.0,17,2413,24,Census Tract 2413,24,17031241300,,241300,031
31,41.8783166118,Clinton St & Jackson Blvd,-87.6409810781,a3b41f78-a135-11e9-9cda-0a87ae2ba916,31,In Service,638,POINT (-87.640981078148 41.878316611831),786.0,17,2819,28,Census Tract 2819,28,17031281900,,281900,031
27,41.893992,Dearborn St & Erie St,-87.629318,a3a5700b-a135-11e9-9cda-0a87ae2ba916,27,In Service,13045,POINT (-87.629318 41.893992),679.0,17,816,8,Census Tract 816,8,17031081600,,081600,031
11,41.849527,Normal Ave & Archer Ave,-87.640591,a3a7d279-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1308000014,POINT (-87.640591 41.849527),2.0,17,8411,34,Census Tract 8411,34,17031841100,,841100,031
6,41.8635164,Hastings LWS,-87.6797485,1753333909108677614,6,Not In Service,,POINT (-87.6797485 41.8635164),101.0,17,8429,28,Census Tract 8429,28,17031842900,,842900,031
9,41.851414,Kildare & Cermak,-87.73215,1561012878716023344,9,In Service,,POINT (-87.73215 41.851414),128.0,17,8434,29,Census Tract 8434,29,17031843400,,843400,031
9,41.99066,Washtenaw Ave & Peterson Ave,-87.697075,1594046461117682452,9,In Service,,POINT (-87.697075 41.99066),30.0,17,208.02,2,Census Tract 208.02,2,17031020802,,020802,031
31,41.880317,Franklin St & Monroe St,-87.635185,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,31,In Service,TA1309000007,POINT (-87.635185 41.880317),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
11,41.756971,State St & 76th St,-87.624621,a3b2659d-a135-11e9-9cda-0a87ae2ba916,11,In Service,572,POINT (-87.624621 41.756971),477.0,17,6913,69,Census Tract 6913,69,17031691300,,691300,031
15,41.949074,Broadway & Waveland Ave,-87.648636,a3aa4017-a135-11e9-9cda-0a87ae2ba916,15,In Service,13325,POINT (-87.648636 41.949074),727.0,17,609,6,Census Tract 609,6,17031060900,,060900,031
47,41.968445,Ravenswood Ave & Lawrence Ave,-87.674226,a3ab9119-a135-11e9-9cda-0a87ae2ba916,47,In Service,TA1309000066,POINT (-87.674226 41.968445),234.0,17,8308,4,Census Tract 8308,4,17031830800,,830800,031
15,42.058239,Sheridan Rd & Noyes St (NU),-87.677432,a3b30b06-a135-11e9-9cda-0a87ae2ba916,15,In Service,604,POINT (-87.677432 42.058239),,,,,808800,,,,,
15,41.749702,Mozart St & 79th St,-87.693917,1871992980799203880,15,In Service,23129,POINT (-87.693917 41.749702),252.0,17,7005.01,70,Census Tract 7005.01,70,17031700501,,700501,031
15,41.7261663902,Yates Blvd & 93rd St,-87.5662761927,1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77,15,In Service,20237,POINT (-87.566276192665 41.726166390245),498.0,17,4804,48,Census Tract 4804,48,17031480400,,480400,031
9,41.80934,Lavergne Ave & 46th St,-87.7478312,1593766334653391756,9,In Service,,POINT (-87.7478312 41.80934),615.0,17,5602,56,Census Tract 5602,56,17031560200,,560200,031
11,42.019537,Bosworth Ave & Howard St,-87.669563,a3b0eb93-a135-11e9-9cda-0a87ae2ba916,11,In Service,16806,POINT (-87.669563 42.019537),348.0,17,101,1,Census Tract 101,1,17031010100,,010100,031
39,41.8777079559,Franklin St & Jackson Blvd,-87.6353211408,a3a41af5-a135-11e9-9cda-0a87ae2ba916,39,In Service,TA1305000025,POINT (-87.6353211408 41.8777079559),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
15,41.91552,Western Ave & Winnebago Ave,-87.687022,a3a58ee0-a135-11e9-9cda-0a87ae2ba916,15,In Service,13068,POINT (-87.687022 41.91552),383.0,17,2222,22,Census Tract 2222,22,17031222200,,222200,031
11,41.838842,Indiana Ave & 31st St,-87.621857,a3a9984a-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1308000036,POINT (-87.621857 41.838842),203.0,17,8392,35,Census Tract 8392,35,17031839200,,839200,031
19,41.89637337,Eckhart Park,-87.66098386,a3a4f993-a135-11e9-9cda-0a87ae2ba916,19,In Service,13289,POINT (-87.66098386 41.89637337),113.0,17,8423,24,Census Tract 8423,24,17031842300,,842300,031
6,41.8023156,Kenneth Ave & 50th St,-87.7344142,1594041785694887806,6,In Service,,POINT (-87.7344142 41.8023156),697.0,17,5703,57,Census Tract 5703,57,17031570300,,570300,031
11,41.887664,Central Ave & Lake St,-87.765469,a3b11993-a135-11e9-9cda-0a87ae2ba916,11,In Service,16905,POINT (-87.765469 41.887664),682.0,17,2514,25,Census Tract 2514,25,17031251400,,251400,031
11,41.917805,Leavitt St & Armitage Ave,-87.682437,a3aa59bb-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1309000029,POINT (-87.682437 41.917805),187.0,17,8322,22,Census Tract 8322,22,17031832200,,832200,031
27,41.90345,Ashland Ave & Division St,-87.667747,a3a7d782-a135-11e9-9cda-0a87ae2ba916,27,In Service,13061,POINT (-87.667747 41.90345),487.0,17,2414,24,Census Tract 2414,24,17031241400,,241400,031
15,42.048308,Dodge Ave & Church St,-87.698224,a3b2f698-a135-11e9-9cda-0a87ae2ba916,15,In Service,600,POINT (-87.698224 42.048308),,,,,809600,,,,,
19,41.867491,Delano Ct & Roosevelt Rd,-87.63219,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,19,In Service,KA1706005007,POINT (-87.63219 41.867491),4.0,17,8390,32,Census Tract 8390,32,17031839000,,839000,031
23,41.8574117871,Burnham Harbor,-87.6137915254,a3a378ca-a135-11e9-9cda-0a87ae2ba916,22,In Service,15545,POINT (-87.613791525364 41.857411787074),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
9,41.939638,Albany Ave & Belmont Ave,-87.705263,1594046418168009438,9,In Service,,POINT (-87.705263 41.939638),431.0,17,2101,21,Census Tract 2101,21,17031210100,,210100,031
11,41.80839,Elizabeth St & 47th St,-87.656526,a3b2044b-a135-11e9-9cda-0a87ae2ba916,11,In Service,553,POINT (-87.656526 41.80839),740.0,17,6111,61,Census Tract 6111,61,17031611100,,611100,031
9,41.9383071,Long Ave & Belmont Ave,-87.761663,1563698688321392628,9,In Service,,POINT (-87.761663 41.9383071),312.0,17,1903,19,Census Tract 1903,19,17031190300,,190300,031
15,41.8671177825,Clinton St & Roosevelt Rd,-87.6410879593,a3a4881d-a135-11e9-9cda-0a87ae2ba916,15,In Service,WL-008,POINT (-87.6410879593 41.8671177825),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
7,41.77987,Carpenter St & 63rd St,-87.650919,a3b453f2-a135-11e9-9cda-0a87ae2ba916,7,In Service,18025,POINT (-87.650919 41.77987),419.0,17,6806,68,Census Tract 6806,68,17031680600,,680600,031
15,41.979762,Winchester (Ravenswood) Ave & Balmoral Ave,-87.67753,a3af40f1-a135-11e9-9cda-0a87ae2ba916,15,In Service,KA1504000147,POINT (-87.67753 41.979762),674.0,17,401,4,Census Tract 401,4,17031040100,,040100,031
9,41.9416062,Roscoe & Harlem,-87.8072964,1571105055115583500,9,In Service,,POINT (-87.8072964 41.9416062),464.0,17,1708,17,Census Tract 1708,17,17031170800,,170800,031
15,41.957921,Ravenswood Ave & Berteau Ave,-87.673567,a3aa7373-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000018,POINT (-87.673567 41.957921),526.0,17,602,6,Census Tract 602,6,17031060200,,060200,031
6,41.679804,S Michigan Ave & E 118th St,-87.620843,1448642175142467180,6,In Service,,POINT (-87.620843 41.679804),238.0,17,5301,53,Census Tract 5301,53,17031530100,,530100,031
11,41.943034,Western Ave & Roscoe St,-87.687288,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,11,In Service,15634,POINT (-87.687288 41.943034),624.0,17,510,5,Census Tract 510,5,17031051000,,051000,031
9,41.9812456,Virginia Ave & Catalpa Ave,-87.7048924,1594046435347878642,9,In Service,,POINT (-87.7048924 41.9812456),629.0,17,403,4,Census Tract 403,4,17031040300,,040300,031
11,41.961041,Albany Ave & Montrose Ave,-87.705866,a3af9f99-a135-11e9-9cda-0a87ae2ba916,11,In Service,15621,POINT (-87.705866 41.961041),221.0,17,1606.01,16,Census Tract 1606.01,16,17031160601,,160601,031
23,41.867227,Wabash Ave & Roosevelt Rd,-87.625961,a3a49288-a135-11e9-9cda-0a87ae2ba916,23,In Service,TA1305000002,POINT (-87.625961 41.867227),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
9,41.813617,Fairfield Ave & 44th St,-87.6932272,1582242293862782512,9,In Service,,POINT (-87.6932272 41.813617),652.0,17,5806,58,Census Tract 5806,58,17031580600,,580600,031
35,41.888243,Orleans St & Merchandise Mart Plaza,-87.63639,a3a5428e-a135-11e9-9cda-0a87ae2ba916,35,In Service,TA1305000022,POINT (-87.63639 41.888243),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
11,42.019276,Ridge Blvd & Howard St,-87.68452,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,11,In Service,514,POINT (-87.68452 42.019276),53.0,17,102.01,1,Census Tract 102.01,1,17031010201,,010201,031
15,41.912616,Milwaukee Ave & Wabansia Ave,-87.681391,a3a6d884-a135-11e9-9cda-0a87ae2ba916,15,In Service,13243,POINT (-87.681391 41.912616),307.0,17,2405,24,Census Tract 2405,24,17031240500,,240500,031
