city,systemstop,public_nam,cross_st,pos,owlroutes,dir,street,routesstpg,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
CHICAGO,18609.0,Howard & Oakley,BELL,NS,,EB,HOWARD,"97,206",POINT (-87.686605526 42.019458110000016),334.0,17,201,2,Census Tract 201,2,17031020100,,020100,031
CHICAGO,18591.0,Damen & 57th Street,57TH STREET,FS,,SB,DAMEN,48,POINT (-87.67427590199998 41.790145714999994),284.0,17,6705,67,Census Tract 6705,67,17031670500,,670500,031
CHICAGO,18581.0,Damen & 65th Street,65TH STREET,FS,,SB,DAMEN,48,POINT (-87.67391205500002 41.77553024100001),291.0,17,6714,67,Census Tract 6714,67,17031671400,,671400,031
CHICAGO,10984.0,Diversey & Lockwood,LOCKWOOD,NS,,EB,DIVERSEY,76,POINT (-87.758962999 41.931313999999986),80.0,17,1907.01,19,Census Tract 1907.01,19,17031190701,,190701,031
CHICAGO,5205.0,67th Street & Cornell,CORNELL,NS,N5,EB,67TH STREET,"N5,6,15,67",POINT (-87.585174085 41.77328952300002),391.0,17,4302,43,Census Tract 4302,43,17031430200,,430200,031
CHICAGO,12052.0,Lunt & Damen,DAMEN,MT,,EB,LUNT,96,POINT (-87.68016754000001 42.00882981299998),44.0,17,107.01,1,Census Tract 107.01,1,17031010701,,010701,031
OAK PARK,851.0,North Ave & Elmwood,ELMWOOD,NS,,EB,NORTH AVENUE,72,POINT (-87.78747675 41.90900079199997),,,,,,,,,,
OAK PARK,852.0,North Ave & Narragansett,NARRAGANSETT,NT,,EB,NORTH AVENUE,72,POINT (-87.78510758300001 41.90906272699999),,,,,,,,,,
CHICAGO,3753.0,Lawrence & Washtenaw,WASHTENAW,NS,N81,EB,LAWRENCE,81,POINT (-87.696325806 41.96845261300001),676.0,17,407,4,Census Tract 407,4,17031040700,,040700,031
CHICAGO,2797.0,79th Street & Cregier,CREGIER,NT,N79,EB,79TH STREET,79,POINT (-87.58088999900002 41.751491999999985),515.0,17,4605,46,Census Tract 4605,46,17031460500,,460500,031
CHICAGO,4077.0,Armitage & Fremont,FREMONT,NS,,EB,ARMITAGE,73,POINT (-87.65107509 41.918055802000026),176.0,17,8326,7,Census Tract 8326,7,17031832600,,832600,031
CHICAGO,12494.0,Addison & Major,MAJOR,NS,,EB,ADDISON,152,POINT (-87.76930621100001 41.94576517799999),353.0,17,1512,15,Census Tract 1512,15,17031151200,,151200,031
CICERO,6903.0,Cermak & 49th Avenue (Pink Line),49TH AVENUE,NS,N60,EB,CERMAK,"21,N60,302",POINT (-87.74694560799998 41.851154930999996),,,,,,,,,,
CHICAGO,9258.0,Belmont & Leclaire,LECLAIRE,NS,N77,EB,BELMONT,77,POINT (-87.75434499900001 41.938669000000004),362.0,17,1902,19,Census Tract 1902,19,17031190200,,190200,031
SKOKIE,3605.0,Oakton & Karlov,KARLOV,NS,,EB,OAKTON,97,POINT (-87.73060099999998 42.02620000000002),,,,,,,,,,
EVANSTON,14687.0,Central Street & Lincolnwood,LINCOLNWOOD,NS,,EB,CENTRAL STREET,"201,206",POINT (-87.71556999900002 42.06439),,,,,,,,,,
CHICAGO,11757.0,Narragansett & Cornelia,CORNELIA,NS,,NB,NARRAGANSETT,86,POINT (-87.78620699999999 41.943737999999996),465.0,17,1711,17,Census Tract 1711,17,17031171100,,171100,031
CHICAGO,7660.0,Harlem & Archer,ARCHER,NS,,NB,HARLEM,62H,POINT (-87.80134344099997 41.79171215600002),601.0,17,5610,56,Census Tract 5610,56,17031561000,,561000,031
CHICAGO,10414.0,Cicero & Ainslie,AINSLIE,NT,,NB,CICERO,54A,POINT (-87.74774427099999 41.96982977900001),754.0,17,1404,14,Census Tract 1404,14,17031140400,,140400,031
CHICAGO,15564.0,Wright College (West Entrance),WRIGHT COLLEGE STOP #2,NS,,NB,NEENAH (WRIGHT COLLEGE),86,POINT (-87.790551333 41.959260067),448.0,17,1701,17,Census Tract 1701,17,17031170100,,170100,031
CHICAGO,2976.0,9600 S Cottage Grove,9600 SOUTH,MB,,NB,COTTAGE GROVE,"4,115",POINT (-87.603515937 41.72019400400001),655.0,17,5001,50,Census Tract 5001,50,17031500100,,500100,031
OAK PARK,15709.0,Harlem & Lemoyne,LEMOYNE,NS,,NB,HARLEM,"90,307,318",POINT (-87.80547641099997 41.90694095700002),,,,,,,,,,
CHICAGO,2955.0,115th Street & Forest,FOREST,NT,,EB,115TH STREET,115,POINT (-87.61569770900002 41.685344827999984),238.0,17,5301,53,Census Tract 5301,53,17031530100,,530100,031
CHICAGO,1629.0,51st Green Line Station,GREEN LINE STATION,MB,,EB,51ST STREET,15,POINT (-87.618561994 41.80194210899998),226.0,17,8361,40,Census Tract 8361,40,17031836100,,836100,031
CHICAGO,12975.0,59th Street & Hoyne,HOYNE,NT,,EB,59TH STREET,59,POINT (-87.676646097 41.786541494999994),284.0,17,6705,67,Census Tract 6705,67,17031670500,,670500,031
BERWYN,6972.0,Cermak & Wisconsin,WISCONSIN,NT,,EB,CERMAK,"21,322",POINT (-87.80114534299997 41.85027862499999),,,,,,,,,,
CHICAGO,2461.0,95th Street & Langley,LANGLEY,NT,N5,EB,95TH STREET,"4,N5,95,115",POINT (-87.60697502199997 41.721907746),579.0,17,4905,49,Census Tract 4905,49,17031490500,,490500,031
CHICAGO,9434.0,87th Street & Clyde,CLYDE,NS,,EB,87TH STREET,87,POINT (-87.57345700000002 41.737033),480.0,17,4801,48,Census Tract 4801,48,17031480100,,480100,031
CHICAGO,2109.0,King Drive & 91st Street,91ST STREET,FS,,NB,KING DRIVE,3,POINT (-87.61424201800003 41.72925461599999),436.0,17,4409,44,Census Tract 4409,44,17031440900,,440900,031
CHICAGO,11240.0,Homan & Fulton,FULTON,NS,,NB,HOMAN,82,POINT (-87.71106960999998 41.88626390100001),184.0,17,8368,27,Census Tract 8368,27,17031836800,,836800,031
PARK RIDGE,9915.0,Washington & Summit,SUMMIT,NS,,SWB,WASHINGTON,68,POINT (-87.82679661399999 42.00772951599998),,,,,,,,,,
CHICAGO,9010.0,Pulaski & Belden,BELDEN,NS,N53,SB,PULASKI,53,POINT (-87.72665325499997 41.92289175100001),468.0,17,2003,20,Census Tract 2003,20,17031200300,,200300,031
BEDFORD PARK,3370.0,65th Street & Lockwood,LOCKWOOD,MT,,EB,65TH STREET,165,POINT (-87.75422914199999 41.774454796999976),,,,,,,,,,
OAK PARK,11733.0,Ridgeland & Thomas,THOMAS,NS,,NB,RIDGELAND,86,POINT (-87.78496516899997 41.89979909700003),,,,,,,,,,
CHICAGO,2439.0,Lafayette & 73rd Street,73RD STREET,NS,,SB,LAFAYETTE,29,POINT (-87.62652300000002 41.76200699999998),501.0,17,6911,69,Census Tract 6911,69,17031691100,,691100,031
SKOKIE,3612.0,3450 W Oakton,3450 WEST,MB,,EB,OAKTON,97,POINT (-87.714694001 42.02619800000002),,,,,,,,,,
CHICAGO,1272.0,Fullerton & Long,LONG,NS,,WB,FULLERTON,74,POINT (-87.76098227099999 41.92413035499999),81.0,17,1907.02,19,Census Tract 1907.02,19,17031190702,,190702,031
CHICAGO,660.0,Chicago & Lockwood,LOCKWOOD,NS,,WB,CHICAGO,66,POINT (-87.757964878 41.89500134999997),573.0,17,2512,25,Census Tract 2512,25,17031251200,,251200,031
EVANSTON,12693.0,Ridge & Grove,GROVE,NS,,NB,RIDGE,201,POINT (-87.68845752099998 42.04554951900002),,,,,,,,,,
CHICAGO,891.0,North Ave & Washtenaw,WASHTENAW,NS,,EB,NORTH AVENUE,72,POINT (-87.694636484 41.91018316399999),298.0,17,2410,24,Census Tract 2410,24,17031241000,,241000,031
CHICAGO,12995.0,59th Street & LaSalle,LASALLE,NS,,EB,59TH STREET,59,POINT (-87.62917598799999 41.78721783399999),173.0,17,8346,68,Census Tract 8346,68,17031834600,,834600,031
CHICAGO,5468.0,Milwaukee & Logan Boulevard,LOGAN BOULEVARD,FS,,SEB,MILWAUKEE,56,POINT (-87.70546764300002 41.927815447),562.0,17,2205,22,Census Tract 2205,22,17031220500,,220500,031
CHICAGO,2086.0,Division & Kildare,KILDARE,NS,,WB,DIVISION,70,POINT (-87.73357324300002 41.90262753899998),296.0,17,2306,23,Census Tract 2306,23,17031230600,,230600,031
CHICAGO,7723.0,Pershing & Canal,CANAL,NS,,EB,PERSHING,39,POINT (-87.637471001 41.823485000000005),126.0,17,8426,61,Census Tract 8426,61,17031842600,,842600,031
CHICAGO,17089.0,Ogden & Washtenaw,WASHTENAW,FS,,SWB,OGDEN,"18,157",POINT (-87.693481883 41.862161833000016),13.0,17,8433,29,Census Tract 8433,29,17031843300,,843300,031
CHICAGO,4295.0,California & Lithuanian Plaza/69th Street,LITHUANIAN PLAZA COURT-69,NT,,SB,CALIFORNIA,94,POINT (-87.69319438500003 41.76828177599998),393.0,17,6609,66,Census Tract 6609,66,17031660900,,660900,031
CHICAGO,231.0,Congress & St. Louis,ST. LOUIS,NS,,WB,CONGRESS,7,POINT (-87.712390277 41.874376661999975),784.0,17,2714,27,Census Tract 2714,27,17031271400,,271400,031
CHICAGO,10971.0,6600 W Diversey,6600 WEST RR CROSSING,NS,,EB,DIVERSEY,76,POINT (-87.79073082299999 41.93087131200002),141.0,17,8316,18,Census Tract 8316,18,17031831600,,831600,031
CHICAGO,1305.0,Fullerton & Lamon,LAMON,NS,,EB,FULLERTON,74,POINT (-87.74885862100001 41.92407701600001),315.0,17,1911,19,Census Tract 1911,19,17031191100,,191100,031
CHICAGO,4844.0,Milwaukee & Gale,GALE (west leg),NS,,SEB,MILWAUKEE,"68,85,85A,92",POINT (-87.763368749 41.97066968399997),134.0,17,1105.02,11,Census Tract 1105.02,11,17031110502,,110502,031
CHICAGO,11200,Lawndale & 26th Street,26TH STREET,NS,,SB,LAWNDALE,82,POINT (-87.71730174200002 41.844440894),758.0,17,3006,30,Census Tract 3006,30,17031300600,,300600,031
CHICAGO,4255.0,California & 25th Street,25TH STREET,NS,,SB,CALIFORNIA,94,POINT (-87.69534299999998 41.846524999999986),269.0,17,3011,30,Census Tract 3011,30,17031301100,,301100,031
CHICAGO,817.0,Grand & Kostner,NORTH/KOSTNER,FS,,NWB,GRAND,65,POINT (-87.73657599900002 41.91025500000001),295.0,17,2305,23,Census Tract 2305,23,17031230500,,230500,031
CHICAGO,4481.0,Archer & Wood,WOOD,NS,N62,SWB,ARCHER,62,POINT (-87.670359717 41.834969226),205.0,17,8404,59,Census Tract 8404,59,17031840400,,840400,031
CHICAGO,4706.0,Homan & Douglas Blvd,DOUGLAS BLVD,NS,,SB,HOMAN,82,POINT (-87.71052484299997 41.86300324299998),771.0,17,2912,29,Census Tract 2912,29,17031291200,,291200,031
CHICAGO,589.0,Grand & McClurg,McCLURG,FS,,WB,GRAND,"2,29,65,66,124",POINT (-87.61798436100003 41.891917940999974),165.0,17,814.03,8,Census Tract 814.03,8,17031081403,Small unpopulated area in CA 32,081403,031
CHICAGO,2863.0,115th Street & Ashland,ASHLAND,NS,,WB,115TH STREET,115,POINT (-87.66143764399999 41.684892331000015),673.0,17,7506,75,Census Tract 7506,75,17031750600,,750600,031
CHICAGO,7356.0,Ewing & 104th Street,104TH STREET,NS,,NB,EWING,"26,30",POINT (-87.53517455500003 41.70631057000003),715.0,17,5204,52,Census Tract 5204,52,17031520400,,520400,031
CHICAGO,12130.0,103rd Street & Albany,ALBANY (west leg),NS,,EB,103RD STREET,103,POINT (-87.69910718199998 41.706103482),266.0,17,7401,74,Census Tract 7401,74,17031740100,,740100,031
CHICAGO,12137.0,103rd Street & Campbell,CAMPBELL,NS,,EB,103RD STREET,103,POINT (-87.68422586600002 41.706303822999985),568.0,17,7205,72,Census Tract 7205,72,17031720500,,720500,031
CHICAGO,3508.0,95th Street & Normal,NORMAL,NS,N9,EB,95TH STREET,"N9,95,108,112",POINT (-87.636098 41.721457999999984),605.0,17,7305,73,Census Tract 7305,73,17031730500,,730500,031
CHICAGO,1642.0,E Hyde Park & Woodlawn,WOODLAWN,FS,,EB,E HYDE PARK,"2,15",POINT (-87.59644884599999 41.80231350700001),418.0,17,4102,41,Census Tract 4102,41,17031410200,,410200,031
CHICAGO,11029.0,Diversey & Mildred,MILDRED,FS,,EB,DIVERSEY,76,POINT (-87.651285916 41.93264680300001),769.0,17,703,7,Census Tract 703,7,17031070300,,070300,031
CHICAGO,270.0,Roosevelt & Kildare,KILDARE,NS,,EB,ROOSEVELT,12,POINT (-87.73259721699998 41.86599795000001),762.0,17,2909,29,Census Tract 2909,29,17031290900,,290900,031
CHICAGO,8161.0,47th Street & Wolcott,WOLCOTT,NS,,EB,47TH STREET,47,POINT (-87.67232237500002 41.80845588300002),708.0,17,6114,61,Census Tract 6114,61,17031611400,,611400,031
CHICAGO,12048.0,Lunt & Oakley,OAKLEY,NS,,EB,LUNT,96,POINT (-87.68810640700002 42.00860212399999),274.0,17,204,2,Census Tract 204,2,17031020400,,020400,031
BEDFORD PARK,10363.0,Cicero & 72nd Street,72ND STREET,NS,,SB,CICERO,54B,POINT (-87.74205415300003 41.76211341999999),,,,,,,,,,
CHICAGO,5212.0,Jeffery & 70th Street,70TH STREET,FS,N5,SB,JEFFERY,"N5,15",POINT (-87.57639549999999 41.767897815000026),391.0,17,4302,43,Census Tract 4302,43,17031430200,,430200,031
CHICAGO,11645.0,Caldwell & Algonquin,ALGONQUIN,FS,,NWB,CALDWELL,85A,POINT (-87.76766719800003 41.99780946300001),781.0,17,1201,12,Census Tract 1201,12,17031120100,,120100,031
CHICAGO,10491.0,Cicero & Pensacola,PENSACOLA,NS,,SB,CICERO,54A,POINT (-87.74756699900001 41.95988400099998),270.0,17,1502,15,Census Tract 1502,15,17031150200,,150200,031
CHICAGO,8834.0,Damen & School,SCHOOL,NS,,SB,DAMEN,50,POINT (-87.678472 41.941472999999974),659.0,17,511,5,Census Tract 511,5,17031051100,,051100,031
SKOKIE,10457.0,Skokie Blvd & Greenleaf,GREENLEAF,NS,,SB,SKOKIE BLVD,54A,POINT (-87.74720200000002 42.037098000000015),,,,,,,,,,
CHICAGO,5579.0,Milwaukee & Kilbourn,KILBOURN (east leg),NS,,NWB,MILWAUKEE,56,POINT (-87.74004524700001 41.94903878000002),339.0,17,1611,16,Census Tract 1611,16,17031161100,,161100,031
CHICAGO,4923.0,Clarendon & Belle Plaine,BELLE PLAINE,FS,,SB,CLARENDON,"135,148",POINT (-87.649846174 41.95707514999998),578.0,17,321,3,Census Tract 321,3,17031032100,,032100,031
CHICAGO,4290.0,California & 64th Street,64TH STREET,NS,,SB,CALIFORNIA,94,POINT (-87.69336899899997 41.777374001),330.0,17,6606,66,Census Tract 6606,66,17031660600,,660600,031
CHICAGO,6919.0,Cermak & Spaulding,SPAULDING,NS,,EB,CERMAK,21,POINT (-87.70784766100002 41.851652469999976),301.0,17,3008,30,Census Tract 3008,30,17031300800,,300800,031
CHICAGO,5903.0,Halsted & 37th Street,37TH STREET (south leg),NS,,NB,HALSTED,8,POINT (-87.64592164200002 41.827001662999976),178.0,17,8399,60,Census Tract 8399,60,17031839900,,839900,031
CHICAGO,4156.0,California & 56th Street,56TH STREET,NS,,NB,CALIFORNIA,94,POINT (-87.69357272500002 41.791789445000006),115.0,17,8351,63,Census Tract 8351,63,17031835100,,835100,031
CHICAGO,1353.0,Lincoln & Belden/Orchard,BELDEN/ORCHARD,NS,,NWB,LINCOLN,74,POINT (-87.64591018499999 41.92358908),788.0,17,712,7,Census Tract 712,7,17031071200,,071200,031
EVANSTON,14685.0,Gross Point & Harrison,HARRISON,NS,,SWB,GROSS POINT,201,POINT (-87.73059 42.06254000000001),,,,,,,,,,
CHICAGO,1419.0,LaSalle & Chestnut,CHESTNUT,MT,,SB,LASALLE,156,POINT (-87.63287500000001 41.897891001000005),319.0,17,810,8,Census Tract 810,8,17031081000,,081000,031
HARWOOD HEIGHTS,11764.0,Harlem & Carmen,CARMEN (south leg),NS,,SB,HARLEM,90,POINT (-87.80719113599997 41.97333042399998),,,,,,,,,,
LINCOLNWOOD,10432.0,Cicero & Estes,ESTES,NS,,NB,CICERO,54A,POINT (-87.74784605500002 42.009917418999976),,,,,,,,,,
SKOKIE,10443.0,Skokie Blvd & Greenleaf,GREENLEAF,NT,,NB,SKOKIE BLVD,54A,POINT (-87.74706520799998 42.03709730100002),,,,,,,,,,
CHICAGO,15063.0,Van Buren & Financial Place,FINANCIAL PLACE,NS,,WB,VAN BUREN,36,POINT (-87.63260279500003 41.87692095800003),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
CHICAGO,1243.0,Fullerton & California,CALIFORNIA,NS,,WB,FULLERTON,74,POINT (-87.69725779800001 41.92491773199998),470.0,17,2203,22,Census Tract 2203,22,17031220300,,220300,031
CHICAGO,3475.0,95th Street & Damen,DAMEN (east leg),NT,,WB,95TH STREET,95,POINT (-87.672207937 41.721197656000015),637.0,17,7201,72,Census Tract 7201,72,17031720100,,720100,031
CHICAGO,6397.0,26th Street & Albany,ALBANY,NS,N60,WB,26TH STREET,60,POINT (-87.70236871399999 41.84461875699998),251.0,17,3009,30,Census Tract 3009,30,17031300900,,300900,031
CHICAGO,4531.0,Archer & Merrimac,MERRIMAC,NS,,SWB,ARCHER,"62,62H",POINT (-87.77804134500002 41.79339647400002),598.0,17,5608,56,Census Tract 5608,56,17031560800,,560800,031
CHICAGO,9864.0,Higgins & Newland,NEWLAND,NS,,SEB,HIGGINS,88,POINT (-87.79982997600001 41.97951366699999),699.0,17,1006,10,Census Tract 1006,10,17031100600,,100600,031
CHICAGO,3061.0,Kedzie & 27th Street,27TH STREET,NS,,SB,KEDZIE,52,POINT (-87.70504999899998 41.84277100000003),133.0,17,8408,30,Census Tract 8408,30,17031840800,,840800,031
CHICAGO,8828.0,Damen & Byron,BYRON,NS,,SB,DAMEN,50,POINT (-87.67877299999998 41.952410999999984),622.0,17,505,5,Census Tract 505,5,17031050500,,050500,031
CHICAGO,10995.0,Diversey & Kildare,KILDARE,NS,,EB,DIVERSEY,76,POINT (-87.73444999899999 41.93162899999999),445.0,17,2002,20,Census Tract 2002,20,17031200200,,200200,031
CHICAGO,2896.0,111th Street & Champlain,CHAMPLAIN,NS,,EB,111TH STREET,111A,POINT (-87.60731052900002 41.69275902999999),600.0,17,5003,50,Census Tract 5003,50,17031500300,,500300,031
CHICAGO,3230.0,63rd Street & Yale,YALE,FS,N63,WB,63RD STREET,63,POINT (-87.63195437899998 41.78000240099999),173.0,17,8346,68,Census Tract 8346,68,17031834600,,834600,031
CHICAGO,644.0,Chicago & Central Park,CENTRAL PARK,NS,N66,WB,CHICAGO,66,POINT (-87.71620529400002 41.89554001099998),429.0,17,2311,23,Census Tract 2311,23,17031231100,,231100,031
CHICAGO,942.0,North Ave & Wood,WOOD,NS,,WB,NORTH AVENUE,72,POINT (-87.67246054600002 41.910615897000014),443.0,17,2402,24,Census Tract 2402,24,17031240200,,240200,031
CHICAGO,10611.0,55th Street & Western Avenue,WESTERN AVENUE,FS,N55,WB,55TH STREET,55,POINT (-87.68450786900002 41.793925924999996),777.0,17,6305,63,Census Tract 6305,63,17031630500,,630500,031
CHICAGO,8080.0,47th Street & Loomis,LOOMIS,NT,,WB,47TH STREET,47,POINT (-87.660097791 41.808725514),126.0,17,8426,61,Census Tract 8426,61,17031842600,,842600,031
CHICAGO,4088.0,Armitage & Halsted,HALSTED,NS,,WB,ARMITAGE,73,POINT (-87.64836166700002 41.918232277000016),788.0,17,712,7,Census Tract 712,7,17031071200,,071200,031
CHICAGO,2069.0,Division & Rockwell,ROCKWELL,NS,,WB,DIVISION,70,POINT (-87.69168899900001 41.902994999999976),311.0,17,2411,24,Census Tract 2411,24,17031241100,,241100,031
CHICAGO,10861.0,75th Street & Jeffery,JEFFERY,NS,N5,WB,75TH STREET,"N5,75",POINT (-87.57601854400002 41.75893474200001),413.0,17,4308,43,Census Tract 4308,43,17031430800,,430800,031
CHICAGO,4901.0,Foster & Sheridan,SHERIDAN,FS,,WB,FOSTER,"92,146",POINT (-87.65534280899999 41.976458492000006),93.0,17,307.06,77,Census Tract 307.06,77,17031030706,,030706,031
CHICAGO,3243.0,63rd Street & Loomis,LOOMIS,NS,N63,WB,63RD STREET,63,POINT (-87.65925900299999 41.77957205500002),288.0,17,6709,67,Census Tract 6709,67,17031670900,,670900,031
CHICAGO,4814.0,Foster & California,CALIFORNIA,NS,,WB,FOSTER,92,POINT (-87.69877501500002 41.97588696399998),27.0,17,402.01,4,Census Tract 402.01,4,17031040201,,040201,031
CHICAGO,7168.0,47th Street & Drexel,DREXEL,FS,,EB,47TH STREET,47,POINT (-87.60373646 41.80947051999999),131.0,17,3904,39,Census Tract 3904,39,17031390400,,390400,031
CHICAGO,3731.0,Lawrence & Lamon,LAMON (west leg),NS,N81,EB,LAWRENCE,81,POINT (-87.75063899999998 41.967933001000006),270.0,17,1502,15,Census Tract 1502,15,17031150200,,150200,031
CHICAGO,3500,95th Street & Throop,THROOP,NS,N9,EB,95TH STREET,"N9,95",POINT (-87.655479786 41.72120191099998),604.0,17,7304,73,Census Tract 7304,73,17031730400,,730400,031
CHICAGO,11890.0,California & Foster,FOSTER,NS,,SB,CALIFORNIA,93,POINT (-87.69901515999999 41.975950119000004),629.0,17,403,4,Census Tract 403,4,17031040300,,040300,031
CHICAGO,12518.0,Addison & Elston,ELSTON,NS,,EB,ADDISON,152,POINT (-87.708933 41.94655799999998),143.0,17,8311,21,Census Tract 8311,21,17031831100,,831100,031
CHICAGO,15944.0,Ashland & 69th Street,69TH STREET,FS,N9,SB,ASHLAND,"9,X9",POINT (-87.66401195399999 41.76835705100001),292.0,17,6715,67,Census Tract 6715,67,17031671500,,671500,031
NORRIDGE,8567.0,Cumberland & Foster,FOSTER,FS,,NB,CUMBERLAND,81W,POINT (-87.836439165 41.973895991000006),194.0,17,7709.02,76,Census Tract 7709.02,76,17031770902,Partially outside City Boundary (almost all),770902,031
CHICAGO,3051.0,Kedzie & 15th Street,15TH STREET (south leg),NS,,SB,KEDZIE,52,POINT (-87.70558899999997 41.86138399999999),34.0,17,8415,29,Census Tract 8415,29,17031841500,,841500,031
CHICAGO,10085.0,Rhodes & 68th Street,68TH STREET,NT,N5,SB,RHODES,"N5,67",POINT (-87.61181158199997 41.77131482200002),359.0,17,4212,42,Census Tract 4212,42,17031421200,,421200,031
CHICAGO,10111.0,69th Street & Wolcott,WOLCOTT,NS,,WB,69TH STREET,67,POINT (-87.67109810900001 41.768530973),290.0,17,6713,67,Census Tract 6713,67,17031671300,,671300,031
CHICAGO,11106.0,Diversey & Newcastle,NEWCASTLE,NS,,WB,DIVERSEY,76,POINT (-87.796537376 41.93093611799998),403.0,17,1801,18,Census Tract 1801,18,17031180100,,180100,031
CHICAGO,3290.0,63rd Street & Linder,LINDER,NT,,WB,63RD STREET,63W,POINT (-87.75925419100003 41.778166489),88.0,17,9801,56,Census Tract 9801,56,17031980100,Half in CA 64 (Midway Airport),980100,031
CHICAGO,12183.0,103rd Street & Church,CHURCH,MT,,WB,103RD STREET,103,POINT (-87.66035997300003 41.70677913399999),638.0,17,7202,72,Census Tract 7202,72,17031720200,,720200,031
CHICAGO,10582.0,Garfield Green Line Station,GREEN LINE STATION,MB,N55,WB,GARFIELD,55,POINT (-87.61831007 41.79481597900002),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
CHICAGO,10612.0,55th Street & Artesian,ARTESIAN,FS,N55,WB,55TH STREET,55,POINT (-87.68589800000001 41.793912999999975),777.0,17,6305,63,Census Tract 6305,63,17031630500,,630500,031
CHICAGO,228.0,Congress & Kedzie,KEDZIE,FS,,WB,CONGRESS,7,POINT (-87.70608348600001 41.874967379),765.0,17,2713,27,Census Tract 2713,27,17031271300,,271300,031
CHICAGO,8595.0,Pavilion 5441 Building,5441 BUILDING,MB,,WB,PAVILION,81W,POINT (-87.84299182199999 41.97852496899998),67.0,17,7608.01,76,Census Tract 7608.01,76,17031760801,,760801,031
CHICAGO,10115.0,69th Street & Bell,BELL,NS,,WB,69TH STREET,"67,94",POINT (-87.67952142299998 41.76843598300002),379.0,17,6607,66,Census Tract 6607,66,17031660700,,660700,031
CHICAGO,990.0,North Ave & Merrimac,MERRIMAC,NS,,WB,NORTH AVENUE,72,POINT (-87.78156319499999 41.90927934899997),609.0,17,2504,25,Census Tract 2504,25,17031250400,,250400,031
CHICAGO,9345.0,Belmont & Normandy,NORMANDY,NS,N77,WB,BELMONT,77,POINT (-87.79319355500002 41.93827758600003),402.0,17,1710,17,Census Tract 1710,17,17031171000,,171000,031
CHICAGO,464.0,Madison & Laflin,LAFLIN,NT,N20,WB,MADISON,20,POINT (-87.66448999900001 41.88154800000001),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
CHICAGO,13030.0,61st Street & Ellis,ELLIS,NS,,WB,61ST STREET,59,POINT (-87.60102237799998 41.78417285699999),433.0,17,4203,42,Census Tract 4203,42,17031420300,,420300,031
CHICAGO,7494.0,26th Street & Indiana,INDIANA,NT,,WB,26TH STREET,21,POINT (-87.62213249199999 41.84571655000002),206.0,17,8410,33,Census Tract 8410,33,17031841000,,841000,031
CHICAGO,1279.0,Fullerton & Meade,MEADE,NS,,WB,FULLERTON,74,POINT (-87.77804258700002 41.923863530000006),79.0,17,1906.01,19,Census Tract 1906.01,19,17031190601,,190601,031
CHICAGO,5724.0,Irving Park & Long,LONG,NS,,WB,IRVING PARK,80,POINT (-87.76191759199997 41.953340604000005),271.0,17,1503,15,Census Tract 1503,15,17031150300,,150300,031
CHICAGO,12203.0,103rd Street & Kedzie,KEDZIE,NS,,WB,103RD STREET,103,POINT (-87.70115590699999 41.70629087399999),266.0,17,7401,74,Census Tract 7401,74,17031740100,,740100,031
CHICAGO,4945.0,Wilson & Beacon,BEACON,FS,,WB,WILSON,78,POINT (-87.66402942600001 41.96535087699999),478.0,17,317,3,Census Tract 317,3,17031031700,,031700,031
CHICAGO,17317.0,Pulaski & Polk,POLK (south leg),FS,,NB,PULASKI,53,POINT (-87.72523903799998 41.87088069499998),705.0,17,2609,26,Census Tract 2609,26,17031260900,,260900,031
CHICAGO,2662.0,79th Street & Paulina,PAULINA,NS,N79,WB,79TH STREET,79,POINT (-87.665755563 41.75045422900001),585.0,17,7104,71,Census Tract 7104,71,17031710400,,710400,031
CHICAGO,7649.0,35th Street & Iron,IRON,NS,,WB,35TH STREET,35,POINT (-87.65920656899999 41.830636973000026),205.0,17,8404,59,Census Tract 8404,59,17031840400,,840400,031
CHICAGO,13048.0,59th Street & Perry,PERRY,NS,,WB,59TH STREET,59,POINT (-87.627530181 41.787414669999976),170.0,17,8345,40,Census Tract 8345,40,17031834500,,834500,031
CHICAGO,15209.0,79th Street & Wentworth,WENTWORTH,FT,N79,WB,79TH STREET,"8A,24,79",POINT (-87.62983016099997 41.750931106999985),502.0,17,6912,69,Census Tract 6912,69,17031691200,,691200,031
CHICAGO,822.0,Grand & Lamon,LAMON,NS,,WB,GRAND,65,POINT (-87.74919464099997 41.91531403800002),315.0,17,1911,19,Census Tract 1911,19,17031191100,,191100,031
CHICAGO,12622.0,Addison & Octavia,OCTAVIA,NS,,WB,ADDISON,152,POINT (-87.809323344 41.945248590000006),398.0,17,1704,17,Census Tract 1704,17,17031170400,,170400,031
CHICAGO,2133.0,King Drive & Marquette Rd/S. Chicago,SOUTH CHICAGO/MARQUETTE,NS,,NB,KING DRIVE,3,POINT (-87.61535101599998 41.77264422000002),486.0,17,6905,69,Census Tract 6905,69,17031690500,,690500,031
CHICAGO,1582.0,Michigan & 9th Street,9TH STREET,NT,N4,NB,MICHIGAN,"1,3,4",POINT (-87.624006345 41.870502638000005),377.0,17,3206,32,Census Tract 3206,32,17031320600,,320600,031
