,NAME,Total Pop (#),Total HH (#),Home: Owner,Home: Renter,Race: White,Race: Black/AA,Race: AI/Alaskan,Race: Asian,Race: Hawaiian/PI,Race: Other,Ethnicty: Hisp.,Ethnicity: Non-Hisp.,Edu: < 9th grade,"Edu: HS, no diploma",Edu: HS Diploma,Edu: Associate's Degree,Edu: Bachelor's Degree,Edu: Grad/Prof Degree,Median HH Income ($),Age: < 18,Age: 18+,Age: 65+,state,county,tract
419,"Census Tract 2427, Cook County, Illinois",1627.0,725.0,20.0,80.0,56.8,27.4,2.8,4.5,0.3,15.4,39.6,60.4,6.7,9.3,18.7,4.0,28.1,10.0,31375.0,17.6,82.4,8.5,17,031,242700
420,"Census Tract 2431, Cook County, Illinois",2259.0,875.0,57.5,42.5,75.7,10.2,0.3,4.6,0.0,11.2,40.7,59.3,17.9,3.3,8.2,0.8,38.9,21.6,101458.0,13.0,87.0,9.0,17,031,243100
421,"Census Tract 2433, Cook County, Illinois",2358.0,1105.0,40.7,59.3,85.2,1.7,0.0,6.6,0.0,8.1,30.9,69.1,7.2,2.0,15.7,2.3,39.5,22.3,76339.0,13.1,86.9,7.8,17,031,243300
422,"Census Tract 2503, Cook County, Illinois",4827.0,1516.0,39.1,60.9,15.4,65.5,0.5,1.1,0.8,19.6,32.3,67.7,6.9,15.5,35.9,3.9,15.3,4.7,31551.0,29.2,70.8,7.6,17,031,250300
423,"Census Tract 2515, Cook County, Illinois",4194.0,1404.0,26.8,73.2,1.0,92.7,0.0,0.0,0.0,7.5,8.9,91.1,4.9,24.3,41.9,4.9,4.4,5.7,21567.0,21.1,78.9,10.3,17,031,251500
424,"Census Tract 8036.08, Cook County, Illinois",7677.0,2900.0,51.6,48.4,71.0,6.1,0.0,14.5,0.2,12.1,15.3,84.7,3.7,5.6,13.6,10.3,28.7,17.9,67899.0,25.6,74.4,11.6,17,031,803608
425,"Census Tract 8040, Cook County, Illinois",4659.0,1929.0,84.7,15.3,83.3,2.5,0.4,7.8,0.0,8.3,15.9,84.1,6.2,5.9,22.1,10.8,23.1,8.3,62746.0,18.1,81.9,18.0,17,031,804000
426,"Census Tract 8043.06, Cook County, Illinois",5589.0,1696.0,83.4,16.6,65.7,1.7,1.3,3.3,0.0,31.6,45.3,54.7,12.5,7.9,37.7,8.1,10.1,3.8,63314.0,23.5,76.5,11.0,17,031,804306
427,"Census Tract 8046.03, Cook County, Illinois",6016.0,2610.0,27.6,72.4,47.2,4.7,0.1,26.8,0.0,22.6,25.1,74.9,3.6,4.2,22.8,4.9,32.1,14.1,60147.0,20.9,79.1,8.6,17,031,804603
428,"Census Tract 8047.12, Cook County, Illinois",5241.0,1840.0,73.6,26.4,71.0,5.0,0.7,15.1,0.0,12.3,14.8,85.2,3.2,2.0,21.9,7.0,25.0,17.1,92917.0,22.0,78.0,12.9,17,031,804712
429,"Census Tract 8048.06, Cook County, Illinois",3779.0,1098.0,75.1,24.9,68.1,5.3,0.3,14.5,0.0,17.8,32.8,67.2,2.3,5.2,45.1,7.5,10.4,8.0,59091.0,28.9,71.1,8.5,17,031,804806
430,"Census Tract 8048.07, Cook County, Illinois",5106.0,1782.0,83.4,16.6,77.8,6.1,1.0,13.1,0.5,7.2,13.0,87.0,5.6,4.3,28.0,9.8,21.0,7.0,76803.0,23.0,77.0,15.6,17,031,804807
431,"Census Tract 8048.09, Cook County, Illinois",4251.0,1487.0,92.2,7.8,83.8,2.8,0.0,14.5,0.1,0.4,0.5,99.5,1.4,2.7,23.3,7.6,29.0,17.1,96719.0,21.6,78.4,17.6,17,031,804809
432,"Census Tract 8198.01, Cook County, Illinois",5600.0,1739.0,92.8,7.2,97.5,1.6,0.7,1.1,0.4,0.0,5.3,94.7,0.0,0.2,5.8,6.5,42.3,37.4,146797.0,34.3,65.8,11.7,17,031,819801
433,"Census Tract 8205.02, Cook County, Illinois",5114.0,1701.0,74.3,25.7,80.2,3.9,2.3,7.0,0.0,9.9,13.3,86.7,14.5,12.4,29.9,7.0,10.0,5.7,54690.0,18.1,81.9,23.0,17,031,820502
434,"Census Tract 8209.01, Cook County, Illinois",5610.0,1909.0,64.6,35.4,87.5,3.9,0.6,2.0,0.0,6.8,31.3,68.7,8.8,8.3,39.5,9.9,9.4,1.9,46434.0,22.5,77.5,15.8,17,031,820901
435,"Census Tract 8220, Cook County, Illinois",4344.0,1877.0,78.9,21.1,94.8,1.2,0.0,0.0,0.0,4.7,23.2,76.8,3.9,9.1,38.2,6.9,11.9,4.6,45926.0,20.6,79.4,15.4,17,031,822000
436,"Census Tract 8226.01, Cook County, Illinois",4669.0,1700.0,93.1,6.9,93.4,2.6,0.5,1.8,0.0,4.5,20.0,80.0,5.1,4.0,31.3,7.3,19.4,9.5,76691.0,21.9,78.1,19.3,17,031,822601
437,"Census Tract 8227.02, Cook County, Illinois",3460.0,1496.0,76.5,23.5,78.4,14.7,0.0,2.7,0.3,5.5,13.0,87.0,2.4,5.8,26.7,9.1,22.3,7.7,57685.0,18.7,81.3,17.4,17,031,822702
438,"Census Tract 8244, Cook County, Illinois",2197.0,874.0,47.7,52.3,56.5,36.7,0.9,0.3,0.5,5.1,17.9,82.1,7.2,7.0,37.5,6.5,6.7,2.7,31875.0,16.1,83.9,22.1,17,031,824400
439,"Census Tract 8246.02, Cook County, Illinois",6346.0,2503.0,75.8,24.2,89.6,4.0,0.0,3.0,0.0,4.6,12.6,87.4,1.6,4.7,34.9,13.5,17.7,5.4,57514.0,23.1,76.9,13.4,17,031,824602
440,"Census Tract 311, Cook County, Illinois",4666.0,2297.0,23.9,76.1,73.7,4.2,0.3,12.6,0.0,12.2,20.4,79.6,8.0,2.9,12.8,5.0,41.6,17.6,65462.0,7.0,93.0,13.4,17,031,031100
441,"Census Tract 3817, Cook County, Illinois",0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17,031,381700
442,"Census Tract 3901, Cook County, Illinois",1464.0,614.0,43.8,56.2,6.3,86.8,0.0,12.1,0.0,2.4,3.6,96.4,1.7,10.5,12.6,8.4,22.0,26.7,74318.0,27.5,72.5,8.3,17,031,390100
443,"Census Tract 3807, Cook County, Illinois",1243.0,436.0,10.8,89.2,10.8,88.2,2.2,0.9,0.0,0.5,2.7,97.3,3.9,12.6,38.8,3.0,3.2,11.1,35833.0,14.6,85.4,22.7,17,031,380700
444,"Census Tract 3812, Cook County, Illinois",1792.0,1033.0,31.6,68.4,8.9,88.2,6.1,0.0,0.0,2.3,1.6,98.4,0.0,3.3,16.3,14.0,15.4,21.9,38370.0,18.4,81.6,9.9,17,031,381200
445,"Census Tract 3902, Cook County, Illinois",1718.0,845.0,55.0,45.0,19.0,78.3,0.4,6.2,0.0,0.1,0.3,99.7,0.6,5.2,11.2,5.6,26.4,30.2,75375.0,22.7,77.3,8.4,17,031,390200
446,"Census Tract 4003, Cook County, Illinois",1347.0,553.0,17.7,82.3,8.5,90.5,1.6,0.7,0.0,0.4,5.6,94.4,5.9,8.3,27.3,9.3,9.9,7.1,29417.0,40.5,59.5,7.9,17,031,400300
447,"Census Tract 406, Cook County, Illinois",2702.0,1147.0,37.3,62.7,93.1,5.0,0.0,2.0,0.5,0.9,16.5,83.5,0.5,2.9,8.2,4.7,41.9,32.6,85745.0,18.2,81.8,7.2,17,031,040600
448,"Census Tract 8175, Cook County, Illinois",3659.0,1294.0,40.9,59.1,9.5,78.8,0.0,1.9,0.0,9.8,16.9,83.1,7.1,12.9,33.2,8.5,3.7,3.1,33810.0,23.8,76.2,14.8,17,031,817500
449,"Census Tract 8177, Cook County, Illinois",5118.0,1635.0,88.6,11.4,12.4,84.4,0.0,0.2,0.0,3.0,13.1,86.9,5.6,8.6,35.2,8.3,14.7,4.4,59116.0,20.4,79.6,19.7,17,031,817700
450,"Census Tract 8179, Cook County, Illinois",5796.0,2468.0,64.2,35.8,17.6,81.2,0.0,2.0,2.4,0.4,3.5,96.5,5.2,6.7,31.3,7.3,14.0,3.1,49965.0,16.4,83.6,21.3,17,031,817900
451,"Census Tract 8214.01, Cook County, Illinois",3862.0,1412.0,57.5,42.5,12.8,87.1,0.9,0.0,0.0,2.7,11.4,88.6,10.6,8.1,22.9,6.4,10.0,9.7,41515.0,20.4,79.6,13.6,17,031,821401
452,"Census Tract 8201.04, Cook County, Illinois",4182.0,1645.0,76.4,23.6,93.7,5.0,1.8,1.2,0.0,0.8,19.4,80.6,1.7,5.1,32.0,4.8,23.1,11.5,69449.0,22.6,77.4,16.0,17,031,820104
453,"Census Tract 1406.02, Cook County, Illinois",5251.0,1589.0,28.9,71.1,65.1,9.6,0.0,10.1,0.0,19.2,61.1,38.9,12.4,7.4,30.7,4.6,20.5,8.1,60508.0,22.7,77.3,9.1,17,031,140602
454,"Census Tract 1403.01, Cook County, Illinois",2900.0,774.0,29.7,70.3,53.2,4.0,1.1,19.2,0.0,24.7,68.6,31.4,22.7,14.1,18.9,2.7,19.6,7.4,40192.0,27.7,72.3,7.3,17,031,140301
455,"Census Tract 1403.02, Cook County, Illinois",4254.0,1267.0,47.6,52.4,64.6,16.1,1.1,16.6,0.2,19.4,40.6,59.4,10.4,5.7,24.7,6.7,21.6,18.4,72577.0,25.6,74.4,14.6,17,031,140302
456,"Census Tract 1406.01, Cook County, Illinois",2760.0,918.0,40.6,59.4,53.8,3.8,0.0,21.7,0.9,21.7,55.8,44.2,25.4,6.8,26.9,4.0,13.5,5.4,45769.0,20.3,79.7,12.5,17,031,140601
457,"Census Tract 1407.01, Cook County, Illinois",2911.0,1006.0,28.5,71.5,49.9,7.0,1.2,21.8,0.5,25.6,50.0,50.0,15.0,3.9,24.5,5.3,23.1,11.1,60100.0,24.9,75.1,4.7,17,031,140701
458,"Census Tract 1407.02, Cook County, Illinois",6154.0,2060.0,33.3,66.7,73.9,6.5,0.8,7.8,0.0,15.9,64.5,35.5,20.6,9.7,24.3,3.5,20.6,8.7,51324.0,23.1,76.9,6.8,17,031,140702
459,"Census Tract 1504.01, Cook County, Illinois",5266.0,1811.0,57.4,42.6,81.9,5.4,1.1,6.3,0.0,13.2,30.4,69.6,5.9,6.4,35.6,7.8,20.4,7.3,70203.0,26.6,73.4,12.1,17,031,150401
460,"Census Tract 1504.02, Cook County, Illinois",3668.0,1260.0,71.9,28.1,84.8,0.0,0.2,4.3,0.0,12.4,29.0,71.0,7.8,5.3,29.0,10.8,22.3,8.2,64545.0,16.0,84.0,9.4,17,031,150402
461,"Census Tract 2105.02, Cook County, Illinois",4653.0,1433.0,28.6,71.4,89.9,4.7,0.4,1.4,0.0,5.6,67.9,32.1,16.0,6.4,31.5,2.9,15.1,9.8,44750.0,25.1,74.9,6.7,17,031,210502
462,"Census Tract 2106.01, Cook County, Illinois",2725.0,930.0,44.4,55.6,76.9,1.5,1.2,8.1,0.0,14.4,65.3,34.7,22.1,9.0,19.6,4.8,22.6,7.8,61141.0,17.1,82.9,10.2,17,031,210601
463,"Census Tract 2106.02, Cook County, Illinois",4032.0,1504.0,39.3,60.7,83.4,6.5,0.7,5.3,0.0,7.9,56.4,43.6,12.3,6.4,26.9,5.5,18.6,14.7,54700.0,17.9,82.1,12.0,17,031,210602
464,"Census Tract 2206.01, Cook County, Illinois",1893.0,693.0,30.4,69.6,86.9,8.5,2.9,3.6,0.4,2.7,48.3,51.7,2.0,8.0,17.5,8.5,30.2,18.6,58558.0,25.0,75.0,5.4,17,031,220601
465,"Census Tract 2206.02, Cook County, Illinois",5164.0,2382.0,24.8,75.2,84.6,7.0,1.7,5.4,0.0,3.5,38.1,61.9,4.7,5.9,20.0,4.9,35.1,13.2,44091.0,15.8,84.2,11.0,17,031,220602
466,"Census Tract 2207.01, Cook County, Illinois",3337.0,1040.0,38.9,61.1,81.5,6.7,1.1,1.3,0.0,12.1,69.7,30.3,6.6,6.2,35.4,4.8,22.5,11.7,67415.0,27.2,72.8,5.4,17,031,220701
467,"Census Tract 2207.02, Cook County, Illinois",3853.0,1287.0,32.9,67.1,79.5,6.9,0.5,3.6,1.0,11.7,73.6,26.4,18.8,8.6,24.4,8.5,21.4,6.6,61186.0,28.2,71.8,4.9,17,031,220702
468,"Census Tract 2209.01, Cook County, Illinois",2965.0,980.0,31.8,68.2,65.5,15.9,0.7,1.1,0.0,23.4,70.9,29.1,19.5,8.0,27.4,7.9,14.6,3.7,41047.0,25.8,74.2,7.9,17,031,220901
469,"Census Tract 2209.02, Cook County, Illinois",2943.0,954.0,36.6,63.4,88.5,1.6,0.9,2.2,0.0,10.4,80.1,19.9,9.7,9.5,38.7,4.4,10.4,8.3,46574.0,21.5,78.5,9.4,17,031,220902
470,"Census Tract 2521.01, Cook County, Illinois",1390.0,592.0,24.7,75.3,1.9,96.5,0.0,0.0,0.0,2.1,2.1,97.9,3.3,12.1,36.5,8.5,15.0,4.8,21339.0,20.4,79.6,14.6,17,031,252101
471,"Census Tract 2521.02, Cook County, Illinois",6980.0,2058.0,44.5,55.5,2.0,97.8,0.0,0.0,0.0,0.2,0.9,99.1,3.6,10.6,41.8,13.3,10.0,3.0,39243.0,30.5,69.5,9.5,17,031,252102
472,"Census Tract 2522.01, Cook County, Illinois",2927.0,981.0,36.2,63.8,6.2,93.9,0.0,0.2,0.0,0.3,2.7,97.3,5.6,20.2,32.7,5.4,10.0,3.2,33295.0,15.8,84.2,25.0,17,031,252201
473,"Census Tract 2522.02, Cook County, Illinois",4757.0,1547.0,22.8,77.2,2.6,97.4,0.0,0.0,0.0,0.0,1.2,98.8,3.8,25.9,29.9,6.1,8.4,3.6,26826.0,33.2,66.8,13.8,17,031,252202
474,"Census Tract 3017.01, Cook County, Illinois",3994.0,1017.0,30.8,69.2,77.4,0.1,0.0,0.0,0.0,22.4,97.6,2.4,33.7,11.4,29.3,4.7,5.8,2.0,31775.0,34.9,65.1,9.3,17,031,301701
475,"Census Tract 3017.02, Cook County, Illinois",4476.0,1095.0,46.9,53.1,55.6,0.0,0.4,1.0,0.0,44.4,96.6,3.4,33.1,14.3,34.0,2.3,5.6,0.7,40417.0,31.2,68.8,6.2,17,031,301702
476,"Census Tract 3018.01, Cook County, Illinois",3840.0,1079.0,37.3,62.7,60.5,1.1,0.3,0.9,0.0,41.0,94.5,5.5,26.5,18.6,36.1,4.4,6.3,2.0,35784.0,33.4,66.6,10.2,17,031,301801
477,"Census Tract 3018.02, Cook County, Illinois",3346.0,864.0,35.6,64.4,61.7,1.2,0.4,0.0,0.0,38.0,97.0,3.0,33.5,14.1,32.1,5.6,6.7,0.7,32500.0,29.4,70.6,5.5,17,031,301802
478,"Census Tract 3018.03, Cook County, Illinois",5506.0,1349.0,38.6,61.4,60.7,2.6,0.6,1.1,0.0,37.6,94.7,5.3,41.1,8.5,35.8,2.9,2.4,2.3,35960.0,31.4,68.6,5.6,17,031,301803
479,"Census Tract 6006, Cook County, Illinois",2992.0,998.0,44.8,55.2,42.0,3.0,0.3,39.7,0.0,15.3,39.1,60.9,22.1,11.9,34.2,7.4,9.7,5.6,34069.0,21.9,78.1,10.9,17,031,600600
480,"Census Tract 8269.02, Cook County, Illinois",1290.0,570.0,45.8,54.2,1.0,98.3,0.6,0.0,0.0,0.1,1.6,98.4,1.8,20.5,46.6,2.2,4.0,2.6,20167.0,12.2,87.8,20.7,17,031,826902
481,"Census Tract 5102, Cook County, Illinois",2801.0,1038.0,76.8,23.2,27.0,70.0,1.1,1.1,0.0,3.9,25.8,74.2,9.7,10.1,30.9,6.9,8.8,14.3,43289.0,17.1,82.9,17.2,17,031,510200
482,"Census Tract 5705, Cook County, Illinois",2392.0,731.0,44.3,55.7,63.9,1.1,2.9,5.4,0.2,29.7,74.0,26.0,15.5,10.5,40.3,4.4,7.1,3.4,41875.0,31.3,68.7,12.0,17,031,570500
483,"Census Tract 6112, Cook County, Illinois",2545.0,708.0,24.0,76.0,54.9,19.0,0.2,0.5,0.0,27.7,72.0,28.0,17.3,7.4,58.0,0.7,3.7,1.9,27697.0,32.7,67.3,11.6,17,031,611200
484,"Census Tract 6408, Cook County, Illinois",1794.0,536.0,70.7,29.3,57.7,2.7,3.0,0.4,0.0,40.2,75.1,24.9,8.3,6.6,40.3,7.8,11.5,4.8,54722.0,26.8,73.2,9.8,17,031,640800
485,"Census Tract 6709, Cook County, Illinois",1717.0,491.0,52.5,47.5,4.3,96.0,0.7,0.0,0.0,1.0,2.7,97.3,1.0,13.4,36.5,4.4,12.9,5.7,35592.0,29.8,70.2,10.0,17,031,670900
486,"Census Tract 6913, Cook County, Illinois",2721.0,964.0,53.0,47.0,6.8,97.5,4.9,0.0,0.0,1.0,6.8,93.2,2.0,5.6,32.9,7.7,9.0,12.6,40658.0,21.6,78.4,14.7,17,031,691300
487,"Census Tract 4307, Cook County, Illinois",2562.0,1259.0,12.2,87.8,6.1,90.8,1.9,0.9,0.0,1.1,1.1,98.9,3.9,10.0,24.8,7.6,14.5,8.2,19093.0,21.4,78.6,14.4,17,031,430700
488,"Census Tract 4904, Cook County, Illinois",839.0,360.0,61.1,38.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,7.9,21.1,7.8,21.4,8.4,49881.0,11.4,88.6,22.2,17,031,490400
489,"Census Tract 8241.06, Cook County, Illinois",6775.0,2628.0,89.3,10.7,95.9,1.6,1.8,6.6,0.0,0.0,7.3,92.7,2.3,3.9,21.7,11.3,26.0,16.1,88824.0,19.9,80.1,17.8,17,031,824106
490,"Census Tract 8068.02, Cook County, Illinois",3067.0,1063.0,62.3,37.7,54.6,15.7,1.5,29.7,0.0,0.0,7.6,92.4,8.1,2.8,15.1,4.5,28.8,26.2,70521.0,23.1,76.9,19.2,17,031,806802
491,"Census Tract 8094, Cook County, Illinois",5463.0,2795.0,41.9,58.1,68.0,3.2,0.3,27.9,0.0,2.9,10.1,89.9,0.5,0.7,10.9,1.2,27.1,49.8,49977.0,9.1,90.9,21.8,17,031,809400
492,"Census Tract 8176, Cook County, Illinois",4093.0,1223.0,59.4,40.6,12.2,82.2,0.7,0.0,0.0,6.1,17.8,82.2,3.7,10.0,38.6,6.3,10.2,3.3,49592.0,18.2,81.8,12.4,17,031,817600
493,"Census Tract 8184.02, Cook County, Illinois",3251.0,1329.0,72.0,28.0,69.9,18.0,0.0,3.8,0.0,10.0,16.9,83.1,4.4,1.9,20.8,7.5,26.2,19.9,65329.0,21.9,78.1,20.9,17,031,818402
494,"Census Tract 8263.03, Cook County, Illinois",4631.0,1362.0,69.3,30.7,7.0,93.1,1.4,1.7,0.0,0.0,0.5,99.5,2.5,7.0,29.0,9.3,15.7,6.9,45904.0,26.4,73.6,12.5,17,031,826303
495,"Census Tract 8273, Cook County, Illinois",2898.0,1055.0,39.6,60.4,12.5,77.6,3.7,4.5,0.0,6.1,15.0,85.0,5.0,7.2,48.3,3.6,3.6,1.2,17891.0,26.7,73.3,15.2,17,031,827300
496,"Census Tract 8285.03, Cook County, Illinois",4877.0,1601.0,60.8,39.2,27.0,70.4,0.0,1.3,0.0,4.8,12.1,87.9,2.1,12.2,44.9,8.8,8.3,2.0,40018.0,32.0,68.0,10.3,17,031,828503
497,"Census Tract 6404, Cook County, Illinois",3874.0,1205.0,81.2,18.8,80.9,10.5,4.4,1.4,0.0,16.2,40.3,59.7,4.5,10.4,46.5,8.3,11.7,6.9,78730.0,24.6,75.4,11.9,17,031,640400
498,"Census Tract 6604, Cook County, Illinois",6319.0,1447.0,61.9,38.1,37.7,1.8,0.0,0.0,0.1,60.5,91.6,8.4,29.1,11.2,32.4,4.2,8.7,0.9,45550.0,32.5,67.5,6.2,17,031,660400
499,"Census Tract 6608, Cook County, Illinois",5109.0,1642.0,37.4,62.6,17.8,54.5,1.0,1.6,0.3,28.3,42.6,57.4,14.7,11.4,32.7,5.2,6.0,2.7,37690.0,29.1,70.9,9.0,17,031,660800
500,"Census Tract 6713, Cook County, Illinois",2078.0,606.0,42.9,57.1,0.7,95.8,0.6,0.0,0.0,4.1,4.1,95.9,4.5,16.9,45.4,3.8,4.5,3.8,31429.0,23.6,76.4,15.8,17,031,671300
501,"Census Tract 8253.02, Cook County, Illinois",6230.0,2290.0,62.6,37.4,78.0,16.5,0.0,2.7,0.0,3.6,14.5,85.5,7.7,3.3,28.4,10.2,11.2,11.5,61331.0,21.6,78.4,12.4,17,031,825302
502,"Census Tract 8265, Cook County, Illinois",6508.0,1963.0,64.4,35.6,7.4,92.4,0.1,1.0,0.0,1.5,4.1,95.9,5.4,12.5,25.6,8.1,9.3,6.2,41847.0,28.4,71.6,12.2,17,031,826500
503,"Census Tract 8267, Cook County, Illinois",5227.0,2214.0,39.4,60.6,3.8,96.9,0.4,0.0,0.0,0.0,1.3,98.7,1.3,10.4,36.1,7.0,11.2,3.4,30170.0,26.2,73.8,8.5,17,031,826700
504,"Census Tract 8271, Cook County, Illinois",2476.0,1100.0,38.7,61.3,4.5,85.5,0.0,7.0,0.0,4.9,4.9,95.1,3.1,8.6,41.7,9.2,9.4,2.1,22500.0,26.0,74.0,15.7,17,031,827100
505,"Census Tract 8280, Cook County, Illinois",4972.0,1912.0,64.2,35.8,58.2,35.4,1.6,0.1,0.0,7.4,15.9,84.1,3.7,6.7,35.5,6.9,13.5,5.5,40391.0,19.1,80.9,15.7,17,031,828000
506,"Census Tract 8282.02, Cook County, Illinois",4425.0,1897.0,64.5,35.5,54.1,41.8,0.0,4.3,0.0,2.0,10.8,89.2,1.8,2.9,30.9,13.0,18.0,6.5,61067.0,18.2,81.8,16.5,17,031,828202
507,"Census Tract 8293.02, Cook County, Illinois",4012.0,1277.0,29.1,70.9,10.0,60.8,0.0,0.0,0.0,31.8,31.5,68.5,11.0,20.6,19.6,5.7,8.9,4.7,22370.0,31.0,69.0,13.7,17,031,829302
508,"Census Tract 3009, Cook County, Illinois",4382.0,1275.0,18.0,82.0,50.8,4.2,2.0,0.0,0.0,45.2,92.6,7.4,40.7,17.5,22.2,5.5,4.7,0.7,27859.0,28.3,71.7,5.3,17,031,300900
509,"Census Tract 3012, Cook County, Illinois",3435.0,1048.0,25.9,74.1,43.4,10.6,1.5,1.7,0.0,43.9,84.8,15.2,25.9,17.5,30.9,2.9,7.8,1.8,26076.0,36.2,63.8,6.2,17,031,301200
510,"Census Tract 8171.02, Cook County, Illinois",3347.0,1054.0,76.1,23.9,22.2,76.2,0.3,0.0,0.0,3.0,11.6,88.4,5.3,6.9,34.2,7.1,9.1,5.9,62500.0,24.5,75.5,14.3,17,031,817102
511,"Census Tract 8173, Cook County, Illinois",2329.0,736.0,53.0,47.0,12.6,80.4,0.6,0.0,0.0,10.8,16.7,83.3,7.4,11.0,41.0,10.9,4.8,4.5,23721.0,31.3,68.7,11.2,17,031,817300
512,"Census Tract 8191, Cook County, Illinois",4738.0,1796.0,47.8,52.2,84.0,10.7,0.9,1.6,0.0,7.8,45.2,54.8,8.8,8.8,30.6,6.7,13.2,9.2,44859.0,24.6,75.4,14.6,17,031,819100
513,"Census Tract 8196, Cook County, Illinois",3750.0,1205.0,89.8,10.2,94.3,5.5,0.0,1.1,0.0,0.0,2.2,97.8,0.8,1.2,9.2,8.5,30.1,43.5,142396.0,34.9,65.1,9.1,17,031,819600
514,"Census Tract 8278.04, Cook County, Illinois",3025.0,1129.0,90.9,9.1,15.6,82.9,0.4,0.3,0.0,1.9,4.5,95.5,1.8,5.3,23.3,8.7,23.1,14.5,69777.0,21.6,78.4,18.7,17,031,827804
515,"Census Tract 8275, Cook County, Illinois",6036.0,1870.0,53.0,47.0,33.1,48.3,0.3,0.0,0.0,21.8,42.0,58.0,13.1,14.1,38.2,4.0,6.7,2.2,30684.0,32.8,67.2,10.5,17,031,827500
516,"Census Tract 8278.01, Cook County, Illinois",5243.0,1546.0,80.5,19.5,27.5,71.8,0.4,0.6,0.0,0.5,7.9,92.1,7.8,3.4,24.0,9.4,13.6,11.6,60354.0,27.2,72.8,14.3,17,031,827801
517,"Census Tract 8285.06, Cook County, Illinois",8893.0,3117.0,82.5,17.5,33.3,66.2,0.2,0.7,0.0,0.5,11.3,88.7,1.9,6.2,23.2,13.2,16.9,6.7,49352.0,22.0,78.0,14.1,17,031,828506
518,"Census Tract 8291, Cook County, Illinois",3544.0,1219.0,45.5,54.5,29.7,20.5,1.0,0.0,0.0,49.4,71.0,29.0,15.2,12.4,28.9,1.5,4.8,5.4,23016.0,30.2,69.8,10.7,17,031,829100
519,"Census Tract 8295, Cook County, Illinois",4151.0,1436.0,74.0,26.0,46.0,15.7,0.0,0.0,0.0,39.2,50.9,49.1,8.5,10.2,40.6,6.7,3.9,3.5,33646.0,24.3,75.7,10.2,17,031,829500
520,"Census Tract 8048.04, Cook County, Illinois",6636.0,2599.0,71.2,28.8,58.3,9.0,0.2,22.2,0.0,11.5,16.3,83.7,5.0,10.1,21.9,8.7,22.7,13.2,72142.0,20.0,80.0,12.7,17,031,804804
521,"Census Tract 8051.05, Cook County, Illinois",7258.0,2518.0,53.2,46.8,53.2,8.4,0.0,10.7,1.5,26.9,43.9,56.1,24.0,7.2,20.5,8.6,17.7,9.3,54409.0,28.3,71.7,10.0,17,031,805105
522,"Census Tract 8051.08, Cook County, Illinois",6685.0,2449.0,37.1,62.9,51.6,8.0,0.8,23.0,0.0,17.0,29.0,71.0,5.8,7.9,26.7,5.2,26.3,12.6,55084.0,24.5,75.5,7.5,17,031,805108
523,"Census Tract 8057.01, Cook County, Illinois",4998.0,1891.0,80.3,19.7,95.0,1.2,0.0,4.1,0.0,2.3,6.3,93.7,0.4,0.7,14.5,5.2,37.4,23.4,99563.0,25.8,74.2,16.8,17,031,805701
524,"Census Tract 8057.02, Cook County, Illinois",2010.0,731.0,92.1,7.9,98.6,0.1,0.0,1.7,0.0,0.0,4.0,96.0,0.3,0.7,12.9,9.2,38.7,22.3,106750.0,23.1,76.9,19.7,17,031,805702
525,"Census Tract 8068.01, Cook County, Illinois",4156.0,1392.0,64.8,35.2,63.6,11.8,0.0,25.8,0.0,2.7,8.8,91.2,7.1,5.6,22.2,5.0,24.4,15.6,58167.0,17.8,82.2,26.3,17,031,806801
526,"Census Tract 8073, Cook County, Illinois",8024.0,2851.0,61.3,38.7,62.3,6.2,1.2,33.6,2.0,1.2,12.5,87.5,4.8,1.4,20.4,6.0,31.4,16.1,63950.0,21.2,78.8,16.8,17,031,807300
527,"Census Tract 8080.02, Cook County, Illinois",4814.0,1678.0,74.6,25.4,65.3,3.5,0.2,35.9,0.0,0.8,9.1,90.9,5.0,2.6,20.9,7.2,34.9,19.0,80875.0,24.0,76.0,21.1,17,031,808002
528,"Census Tract 8089, Cook County, Illinois",4179.0,1666.0,84.4,15.6,95.7,1.4,0.2,5.3,0.0,0.4,6.7,93.3,0.5,0.6,8.1,2.1,29.0,50.1,137188.0,24.9,75.1,20.0,17,031,808900
529,"Census Tract 3206, Cook County, Illinois",4672.0,2696.0,36.9,63.1,63.4,18.0,0.4,20.7,0.0,1.6,5.3,94.7,0.5,0.0,4.1,3.0,36.3,44.1,101311.0,8.3,91.7,8.2,17,031,320600
530,"Census Tract 3504, Cook County, Illinois",1856.0,662.0,0.0,100.0,1.5,98.8,0.0,0.0,0.8,0.0,0.3,99.7,5.0,19.5,39.1,7.7,3.2,1.5,10980.0,41.2,58.8,3.5,17,031,350400
531,"Census Tract 8048.10, Cook County, Illinois",7264.0,2534.0,72.9,27.1,75.7,1.8,0.0,18.7,2.0,3.1,10.5,89.5,3.1,4.8,25.8,7.7,24.0,14.0,71667.0,24.6,75.4,17.8,17,031,804810
